RBD;NOM_RBD;PACE;COD_COM_RBD
5861;ESC.PART.SAN FRANCISCO DE ASIS - LAUTARO;0;9108
5862;ESCUELA PARTICULAR CORAZON DE JESUS;0;9108
5863;ESCUELA PARTICULAR NUEVA ALEMANA;0;9108
5868;ESCUELA PARTICULAR QUILACURA;0;9108
5869;ESCUELA PARTICULAR SANTA TERESA;0;9108
5871;ESCUELA PARTICULAR SANTA TERESITA;0;9108
5872;ESCUELA PARTICULAR HUINCA RAILAO;0;9108
5873;ESCUELA PARTICULAR LOS HUALLES;0;9108
5875;ESCUELA PARTICULAR NUEVA DOLLINCO;0;9108
5876;ESCUELA PARTICULAR SAN RAFAEL;0;9108
5877;ESCUELA PARTICULAR LOS SOLARES;0;9108
5878;ESCUELA PARTICULAR VALLEPENCO;0;9108
5879;LICEO ISABEL POBLETE V.;1;9113
5880;ESCUELA EDUARDO FREI MONTALVA;0;9113
5881;ESCUELA NOVOA;0;9113
5882;ESC. BASICA EL SOL;0;9113
5885;ESCUELA LOS QUIQUES;0;9113
5886;ESCUELA BASICA REHUECOYAN;0;9113
5887;ESCUELA DE CAYUL;0;9113
5888;ESC. BASICA PARLAMENTO;0;9113
5889;ESC. BASICA REDUCCION NECUL;0;9113
5890;ESC. BASICA PITRACO;0;9113
5891;ESC. BASICA RINCONADA;0;9113
5893;ESCUELA PARTICULAR LAS CEREZAS;0;9113
5894;ESCUELA PARTICULAR LA ESTRELLA;0;9113
5896;ESCUELA JAPON;0;9119
5897;COLEGIO AMERICA;0;9119
5899;ESCUELA DAGOBERTO GODOY;0;9119
5900;ESC. BASICA QUINTRILPE;0;9119
5901;ESC. BASICA VEGA REDONDA;0;9119
5902;ESCUELA MARTIN ALONQUEO PIUTRIN;0;9119
5905;ESC. BASICA COLLIN ALTO;0;9119
5909;ESC. BASICA HOGAR DE PEDREGOSO;0;9103
5910;ESC. BASICA METO NORTE;0;9119
5911;ESC. BASICA CANTINO;0;9119
5912;ESC.CURACO CERRADA R/391/7/05/98;0;9119
5913;ESC. BASICA BAJO LLEUQUE;0;9119
5914;ESC. BASICA SANTA EULALIA;0;9119
5915;ESCUELA TRAIPO;0;9112
5919;ESCUELA PADRE OSVALDO VEGA;0;9119
5921;LICEO BICENTENARIO PADRE NICOLÁS;0;9119
5922;ESCUELA PART.INMACULADA CONCEPCION;0;9119
5923;LICEO AGRICOLA CRUZ DEL SUR;0;9119
5924;ESCUELA PARTICULAR CURACO;0;9119
5925;ESCUELA PARTICULAR CURILEO;0;9119
5926;ESCUELA PARTICULAR QUILACURA;0;9119
5927;ESCUELA PARTICULAR CODINHUE;0;9119
5928;ESCUELA PARTICULAR STA.AMALIA-C.MENDOZA;0;9119
5930;ESCUELA PARTICULAR SANTA GERTRUDIS;0;9119
5931;ESCUELA PARTICULAR MALLA;0;9119
5932;ESCUELA PARTICULAR COLONIA MENDOZA;0;9119
5933;ESCUELA PARTICULAR EL NATRE;0;9119
5935;ESCUELA PARTICULAR SANTA TERESITA;0;9119
5936;ESCUELA PARTICULAR POCO A POCO;0;9112
5938;SAN MIGUEL DE QUINTRILPE;0;9119
5939;ESCUELA PARTICULAR NUEVA CAIVICO;0;9119
5940;ESCUELA PARTICULAR VIRGEN DE FATIMA;0;9119
5942;ESCUELA PARTICULAR SAN ANTONIO;0;9119
5943;ESCUELA PART. ASENTAMIENTO EL TESORO;0;9119
5945;ESCUELA PARTICULAR RENICO;0;9119
5946;ESCUELA NUEVO SIGLO;0;9101
5947;ESCUELA PARTICULAR CRUZ DEL SUR;0;9119
5952;ESCUELA PARTICULAR SANTA MONICA;0;9119
5954;ESCUELA PARTICULAR LOS ROBLES;0;9119
5955;ESCUELA PARTICULAR MONTERREY;0;9119
5957;LICEO MUNICIPAL ATENEA;1;9103
5959;LICEO ARTURO VALENZUELA;1;9103
5960;ESCUELA BASICA LAS HORTENCIAS;0;9103
5961;ESC. BASICA PITRUNCO;0;9103
5962;ESCUELA HECTOR VALENZUELA CEA;0;9120
5963;ESC. BASICA LLANQUI LLANQUI;0;9103
5964;ESC. BASICA SAN CAMILO;0;9103
5967;ESC. LAS MARGARITAS;0;9103
5968;ESC. BASICA DALCAHUE;0;9103
5970;ESCUELA VIDA Y PAZ;0;9103
5972;ESCUELA BASICA SAN ENRIQUE FAJA 10.000;0;9103
5973;ESC. BASICA EL ROSAL;0;9103
5974;ESCUELA PARTICULAR RIOS DE AGUA VIVA;0;9112
5975;ESC. BASICA FAJA 2000 HUICHAHUE;0;9103
5976;ESC. BASICA FAJA 6000;0;9103
5977;ESC. BASICA QUINETRU;0;9103
5978;ESCUELA MUNICIPAL ADRIANO ARELLANO CABRERA;0;9103
5980;ESC. BASICA LLAULLAHUE;0;9103
5981;ESCUELA PAULO ARAVENA ARAVENA;0;9103
5983;LO JUAN (CERRADA);0;9103
5984;ESC. BASICA LO SCHMITH;0;9103
5985;ESCUELA LA MANANA;0;9103
5986;ESCUELA DE CALQUINCO;0;9103
5987;ESC. BASICA LEUFUCHE;0;9103
5988;ESC. BASICA HUICHAHUE;0;9103
5989;ESC. BASICA QUINENCHIQUE;0;9103
5990;ESCUELA BASICA QUECHEREHUE;0;9103
5991;ESC. BASICA RIO BLANCO;0;9103
5992;COMPLEJO EDUCACIONAL JUAN BOSCO;0;9103
5993;ESCUELA LEOVIGILDO KLEY;0;9103
5994;ESCUELA PARTICULAR SUBVENCIONADA PADRE MARCELINO HUICHAMIL;0;9103
5995;ESCUELA PARTICULAR QUECHEREHUE;0;9103
5997;ESC. PART. Nº 13 MAHUIDANCHE;0;9114
5998;ESCUELA PARTICULAR LA BASTILLA;0;9103
5999;ESCUELA PARTICULAR PADRE BERNABE;0;9103
6001;ESCUELA PARTICULAR DICAHUE;0;9103
6003;ESC. PART. STA. ISABEL DE TRAFAMPULLI;0;9103
6005;ESCUELA AURORA DE CHILE;0;9103
6006;ESCUELA PARTICULAR ALAMEDA;0;9103
6007;LICEO LOS ANDES;1;9110
6009;ESC. BASICA MOLULCO;0;9110
6010;ESC. BASICA HUALLERUPE;0;9110
6011;ESC. BASICA MOLULCO;0;9110
6012;ESC. BASICA CUMCUMLLAQUE;0;9110
6013;ESC. BASICA CAREN;0;9110
6014;ESCUELA ALPEHUE;0;9110
6015;ESC. BASICA CURACALCO;0;9103
6017;ESCUELA MUNICIPAL CARÉN;0;9110
6018;ESCUELA PARTICULAR SAN GABRIEL;0;9110
6019;ESCUELA PARTICULAR LLAIMA;0;9110
6020;ESCUELA PARTICULAR TRACURA;0;9110
6021;ESCUELA PARTICULAR CAREN;0;9110
6022;ESCUELA PARTICULAR LA SUERTE;0;9110
6023;ESCUELA PARTICULAR PALIHUEPILLAN;0;9110
6024;ESCUELA PARTICULAR EL RETIRO;0;9110
6025;ESCUELA DAHUELHUE;0;9110
6026;ESCUELA PARTICULAR EL SALTO;0;9110
6027;COMPLEJO EDUCACIONAL MONSEÑOR FRCO. VALDES S;1;9104
6028;ESCUELA FRONTERIZA LA ARAUCANA;0;9104
6029;ESCUELA RUCA MANKE;0;9104
6030;ESCUELA JERONIMO NECULPAN;0;9104
6031;ESCUELA EL SANTILLO;0;9104
6032;ESCUELA MAMUIL MALAL;0;9104
6034;ESCUELA KURT GOLDAMMER;0;9104
6035;ESCUELA LA FRONTERA;0;9104
6036;ESCUELA LICANCURA;0;9104
6037;ESCUELA PUENTE BASA;0;9104
6038;COMPLEJO EDUCACIONAL RUKA NGEN;0;9104
6039;ESCUELA PARTICULAR CATRIPULLI;0;9104
6040;ECO ESCUELA ANTU MAWIDA;0;9104
6041;ESCUELA PARTICULAR LOS RAULIES;0;9104
6042;ESCUELA PARTICULAR VIRGEN DE RINCONADA;0;9104
6043;ESCUELA PARTICULAR LONCOFILO;0;9104
6044;ESCUELA PARTICULAR MAITE;0;9104
6045;ESCUELA PARTICULAR PANQUE;0;9104
6046;ESCUELA PARTICULAR MAITE ALTO;0;9104
6048;ESCUELA PARTICULAR MAICHIN;0;9104
6049;ESCUELA PARTICULAR LOS SAUCES;0;9104
6051;LICEO BICENTENARIO   HOTELERIA Y TURISMO;1;9115
6052;ESCUELA CARLOS HOLZAFEL;0;9115
6053;ESCUELA JOSE MIGUEL MARTINEZ SOTO;0;9115
6054;ESC. BASICA QUELHUE;0;9115
6055;ESCUELA BASICA CABURGUA;0;9115
6056;ESCUELA BASICA MUNICIPAL DE EL CLARO;0;9115
6057;ESCUELA BASICA CARHUELLO;0;9115
6058;MENETUE (CERRADO 97);0;9115
6059;ESCUELA HUIFE ALTO;0;9115
6060;ESC. BASICA VILLA SAN PEDRO;0;9115
6061;ESC. BASICA HUEPIL;0;9115
6062;ESC. BASICA PICHARES;0;9115
6063;ESC. BASICA CANDELARIA;0;9115
6065;ESCUELA COILACO BAJO;0;9115
6066;ESC. BASICA CARILEUFU;0;9115
6068;ESC. BASICA QUETROLEUFU;0;9115
6069;ESC.BASICA PAILLACO;0;9115
6070;COMPLEJO EDUCACIONAL PABLO SEXTO;0;9115
6071;ESCUELA PARTICULAR NTRA.SRA.DE FATIMA;0;9115
6072;ESCUELA PARTICULAR RAMON GUINEZ;0;9115
6074;ESCUELA PARTICULAR CABURGUA;0;9115
6075;ESCUELA PARTICULAR SAN LUIS;0;9115
6076;ESCUELA PARTICULAR CABURGUA;0;9115
6077;ESCUELA PARTICULAR QUETROLELFU;0;9115
6080;ESCUELA PARTICULAR P.SEBASTIAN ENGLERT;0;9115
6082;ESCUELA SANTA ROSA DE LLAFENCO;0;9115
6083;ESCUELA PARTICULAR RELICURA;0;9115
6084;LICEO BICENTENARIO ARAUCANÍA;1;9120
6085;LICEO POLITECNICO VILLARRICA;1;9120
6086;ESCUELA JOSE ABELARDO NUNEZ;0;9120
6087;LICEO BICENTENARIO DE EXCELENCIA ARTÍSTICO ALEXANDER GRAHAM BELL;0;9120
6088;ESCUELA VALENTIN LETELIER;0;9120
6089;ESCUELA VOIPIR DE NANCUL;0;9120
6090;ESCUELA MARIANO LATORRE;0;9120
6091;ESC.ESP.RET.MENTAL BEATO LUIS ORIONE;0;9120
6092;ESCUELA EPUKLEI;0;9120
6093;ESCUELA MOLCO ALTO;0;9120
6094;ESCUELA BASICA MALLOCO;0;9120
6097;ESCUELA LAS VERTIENTES;0;9120
6098;SAN FRANCISCO CERRADA(RES/412/04/98);0;9120
6101;ESCUELA CATRICO LA LUNA;0;9120
6103;ESCUELA HUINCACARA SUR;0;9120
6106;ESCUELA BASICA HUILLINCO;0;9120
6107;ESCUELA CONQUIL;0;9120
6108;ESCUELA MANANTIAL;0;9120
6109;ESCUELA TERESITA DE LOS ANDES;0;9120
6111;ESCUELA BASICA MANQUEPAN;0;9120
6112;COLEGIO DE HUMANIDADES DE VILLARICA;0;9120
6113;ESCUELA INDUSTRIAL SAN JOSE;0;9120
6115;COMPLEJO EDUCACIONAL SAN AGUSTIN;0;9120
6116;ESCUELA PARTICULAR SAGRADA FAMILIA;0;9120
6117;ESCUELA PARTICULAR NANCUL;0;9120
6118;COLEGIO SANTA CRUZ;0;9120
6119;LICEO PART. LIBERTAD;0;9120
6120;COLEGIO ALBERTO HURTADO;0;9120
6121;ESCUELA PARTICULAR PUCARA ALTO;0;9120
6122;ESCUELA PARTICULAR ADVENTISTA;0;9120
6123;ESCUELA PARTICULAR ARTURO PRAT;0;9109
6124;ESCUELA PARTICULAR PEDRO AGUIRRE CERDA;0;9120
6126;ESCUELA PARTICULAR NUEVA ESPERANZA;0;9120
6127;ESCUELA PARTICULAR CUDICO;0;9120
6129;ESCUELA PARTICULAR HUECHULELFU;0;9120
6130;ESCUELA PARTICULAR LLAU LLAU;0;9120
6132;ESCUELA PARTICULAR CHAURA;0;9120
6135;ESCUELA PARTICULAR LUIS CRUZ MARTINEZ;0;9120
6136;ESCUELA PARTICULAR FLOR DEL LAGO;0;9120
6137;ESCUELA PARTICULAR SAN LUIS;0;9120
6138;ESCUELA PARTICULAR CALFUTUE;0;9120
6139;ESCUELA PARTICULAR SANTA RITA;0;9120
6140;ESCUELA PARTICULAR NUEVA LONCOTRARO;0;9120
6141;ESCUELA PARTICULAR CHESQUE ALTO;0;9120
6142;ESCUELA PARTICULAR LIUMALLA;0;9120
6143;ESCUELA PARTICULAR RAYENKO;0;9120
6144;ESCUELA PARTICULAR LOS CIRUELOS;0;9120
6146;ESCUELA PARTICULAR COLONIA CHALLUPEN;0;9120
6147;ESCUELA PARTICULAR NELTUME;0;9120
6148;TERESITA DE LOS ANDES (CERRADA 97);0;9120
6149;ESCUELA PARTICULAR SANTA FILOMENA;0;9120
6150;ESCUELA PARTICULAR MARIA LUISA;0;9120
6151;ESCUELA PARTICULAR PUENTE BASA;0;9104
6153;ESCUELA PARTICULAR QUETROCO;0;9120
6154;ESCUELA PARTICULAR CURILELFU;0;9120
6155;ESCUELA PARTICULAR SAN FRANCISCO;0;9120
6156;ESCUELA PARTICULAR LOS CIERVOS;0;9120
6157;ESCUELA PARTICULAR VIRGEN CANDELARIA;0;9120
6160;ESCUELA PARTICULAR CARMELITA;0;9120
6161;COLEGIO ALEMAN VILLARRICA;0;9120
6163;LICEO JUAN SCHLEYER;1;9105
6164;ESCUELA JUAN SEGUEL;0;9105
6165;ESCUELA RAIMAPU;0;9105
6166;ESCUELA LA ESPERANZA;0;9105
6167;ESC. ESP.RET.MENTAL PAUL HARRIS;0;9105
6168;ESCUELA LENFUEN;0;9112
6170;ESCUELA ARMANDO QUINTULEN;0;9105
6172;ESCUELA SANTA PAULA;0;9105
6173;ESCUELA RUCAHUE;0;9105
6174;ESCUELA RURAL LOS COPIHUES SUEVIA;0;9105
6175;ESCUELA LAS PALMERAS;0;9105
6177;ESCUELA CACIQUE AILLANIR;0;9105
6178;ESCUELA BASICA QUETROCO;0;9105
6179;ESCUELA RURAL EL LLIUCO;0;9105
6180;ESCUELA DOLLINCO;0;9105
6181;ESCUELA COIPUE;0;9105
6182;ESCUELA BASICA  CALFUCO;0;9105
6183;ESCUELA ALLIPEN;0;9105
6184;ESC. BASICA CAHUINPANGUE;0;9105
6187;ESCUELA PARTICULAR SUBVENCIONADA PADRE PIO DE PIETRELCINA;0;9105
6188;COLEGIO SANTA CRUZ DE FREIRE;0;9105
6189;ESCUELA PARTICULAR ARTURO PRAT;0;9105
6190;ESCUELA PARTICULAR GENERAL PRIETO;0;9105
6192;ESCUELA PARTICULAR LAS PATAGUAS;0;9105
6194;ESCUELA PARTICULAR DOLLINCO;0;9105
6195;ESCUELA PARTICULAR LONG LONG;0;9105
6196;ESCUELA PARTICULAR TRALGNA;0;9111
6197;ESCUELA SANTA ELENA FIN - FIN;0;9105
6198;COLEGIO AYÜN MAPU;0;9105
6200;ESCUELA PARTICULAR EL TESORO;0;9112
6203;ESCUELA PARTICULAR SAN NICANOR;0;9105
6204;ESCUELA PARTICULAR SAN ISIDRO LABRADOR;0;9105
6205;ESCUELA PARTICULAR SAN MANUEL DE LOLEN;0;9105
6206;ESCUELA PARTICULAR ROSARIO VASQUEZ DE V.;0;9105
6207;ESCUELA PARTICULAR RUPAYAN DE MALLOHUE;0;9105
6208;REDUCCIÓN PAINEMIL;0;9105
6210;LICEO AGRICOLA PUQUEREO;0;9105
6211;ESCUELA PARTICULAR MAHUIDACHE;0;9105
6213;ESCUELA PARTICULAR SAGRADA FAMILIA;0;9105
6214;ESCUELA PARTICULAR RENACER;0;9111
6216;ESCUELA PARTICULAR SAN ANTONIO;0;9105
6217;ESCUELA PARTICULAR RUCAHUE;0;9105
6219;ESCUELA PARTICULAR TRAPILHUE;0;9105
6220;ESCUELA PARTICULAR PATRIA NUEVA;0;9105
6221;ESCUELA PARTICULAR SAN ROQUE;0;9105
6222;ESCUELA PARTICULAR SANTA ELENA;0;9105
6223;LICEO BICENTENARIO CIENCIAS Y HUMANIDADES RBD 6223-5;0;9114
6224;ESCUELA UNION LATINOAMERICANA;0;9114
6225;ESCUELA JUAN BTA. CHESTA CH.;0;9114
6227;ESCUELA LAS AMERICAS;0;9114
6228;ESCUELA RIO TOLTEN;0;9114
6229;ESCUELA MUNICIPAL SENDERO DEL ALBA;0;9114
6230;LICEO MUNICIPAL LA FRONTERA;1;9114
6231;ESC. BASICA LOS GALPONES;0;9114
6232;ESCUELA MUNICIPAL POLUL;0;9114
6233;ESCUELA PETRENCO;0;9114
6234;ESCUELA MILLEHUIN ALTO;0;9114
6235;ESCUELA COICOMA;0;9114
6236;ESCUELA MUNE ALTO;0;9114
6237;ESCUELA NUEVO HORIZONTE;0;9114
6238;ESCUELA MOLCO;0;9114
6239;ESCUELA FILOCO;0;9114
6240;ESCUELA VALLE HONDO(CERRADA);0;9114
6242;ESCUELA PURAQUINA ALTO (CERRADO/7/97);0;9114
6244;ESCUELA SUSANA ORTIZ;0;9114
6245;ESCUELA EL ESFUERZO;0;9114
6246;ESCUELA LOICA;0;9114
6247;ESCUELA HUALLIZADA;0;9114
6248;ESCUELA CHADA;0;9114
6249;ESCUELA SAN RAMON;0;9114
6251;ESCUELA RESERVA FORESTAL MAHUIDANCHI;0;9114
6252;LICEO BICENTENARIO POLITECNICO PITRUFQUEN;0;9114
6253;COMPLEJO EDUC.MONSENOR GUILLERMO HARTL;0;9114
6254;COLEGIO MADRES DOMINICAS;0;9114
6256;ESCUELA PARTICULAR MANHUE;0;9114
6258;ESCUELA PARTICULAR ALTO MIRADOR;0;9114
6259;ESCUELA PARTICULAR CARILAFQUEN;0;9114
6261;ESCUELA PARTICULAR MAHUI DANCHI;0;9114
6262;ESCUELA PARTICULAR RESERVA RAIN;0;9114
6263;ESCUELA PARTICULAR MUNE BAJO;0;9114
6264;ESCUELA PARTICULAR QUILQUILCO;0;9114
6265;ESCUELA PARTICULAR  MANUEL BAQUEDANO;0;9114
6267;LICEO PARTICULAR SUBV.QUINQUE;0;9114
6268;ESCUELA PARTICULAR HUEFEL COMUY;0;9114
6269;LICEO BICENTENARIO COMPLEJO EDUCACIONAL ANDRES ANTONIO GORBEA;1;9107
6270;LICEO JOSE VICTORINO LASTARRIA;1;9107
6271;ESCUELA BASICA CINCO;0;9107
6272;ESCUELA BASICA LICARAYEN;0;9107
6273;ESC.PRESBITERO JOSE AGUSTIN GOMEZ Z.;0;9107
6276;ESCUELA BASICA MUNICIPAL SAN JUSTO;0;9107
6277;ESCUELA BASICA LAS QUINIENTAS;0;9107
6278;ESCUELA MANTAHUE;0;9107
6279;ESCUELA MELIRREHUE;0;9107
6280;ESCUELA BASICA EL RINCO;0;9107
6281;ESCUELA EL LIUCO;0;9107
6282;ESCUELA EL LAUREL;0;9107
6283;ESCUELA CUARTA FAJA;0;9107
6284;ESCUELA BASICA EL RAUCO;0;9107
6285;ESCUELA BASICA LOS PERALES;0;9107
6286;ESCUELA LOS PLANCHADOS;0;9107
6289;ESCUELA FAJA RICCI;0;9107
6290;ESCUELA PIDENCO ALTO;0;9107
6293;ESCUELA PARTICULAR SANTA GEMITA;0;9107
6294;ESCUELA PARTICULAR NTRA.SRA.DEL CARMEN;0;9107
6296;ESCUELA PARTICULAR BOTACURA;0;9107
6298;ESCUELA PARTICULAR SAN JOSE;0;9107
6299;ESCUELA MUNICIPAL ANCUE;0;9114
6300;COLEGIO JUAN PABLO II;0;9107
6301;LICEO POLITECNICO ANDRES BELLO;1;9109
6302;LICEO BICENTENARIO PADRE ALBERTO HURTADO CRUCHAGA;0;9109
6303;ESCUELA EGON ERNTS KEUTMANN BESGEN;0;9109
6304;ESCUELA ALBORADA;0;9109
6305;ESCUELA DOMITILA PINNA PARRA;0;9109
6308;CENTRO EDUCACIONAL DE DESARROLLO INTEGRAL WE NEPEN;0;9109
6309;ESCUELA EL PRADO;0;9109
6311;ESCUELA RURAL DONGUIL;0;9109
6312;ESCUELA MUNICIPAL RURAL HUELLEN;0;9109
6314;ESCUEL RAYEN MAPU;0;9109
6315;ESCUELA RUCAHUE;0;9109
6317;ESCUELA EL CASTILLO;0;9120
6318;ESCUELA BELLAVISTA;0;9109
6319;ESCUELA ESMERALDA;0;9109
6320;ESCUELA LAS ROSAS;0;9109
6321;ESCUELA FLOR DEL BOSQUE;0;9109
6322;ESCUELA WINGKUL-NIGEN;0;9109
6323;ESCUELA WENUY KUDAU;0;9109
6325;ESCUELA PUKOYAM;0;9109
6326;ESCUELA ANCAHUAL;0;9109
6327;ESCUELA ESTADO DE ISRAEL;0;9109
6328;ESCUELA SANTA ANITA;0;9109
6329;ESCUELA QUESQUECHAN;0;9109
6330;ESCUELA EL TUNEL;0;9109
6331;ESCUELA PIDENCO BAJO;0;9109
6332;ESCUELA BASICA NILCAHUIN;0;9109
6333;ESCUELA HUELQUELELFUN;0;9109
6334;ESCUELA MOLUL PIDENCO;0;9109
6335;ESCUELA NANCAHUE;0;9109
6336;COLEGIO SANTA CRUZ DE LONCOCHE;0;9109
6337;ESCUELA PARTICULAR JUAN XXIII;0;9109
6340;ESCUELA PARTICULAR LOLO RUCA;0;9109
6343;ESCUELA PARTICULAR COLLICO;0;9109
6344;ESCUELA PARTICULAR LIGLELFUN;0;9109
6345;ESCUELA PARTICULAR PULMAHUE;0;9109
6347;ESCUELA PARTICULAR SUBVENCIONADA LA FAMILIA;0;9109
6348;COMPLEJO EDUCACIONAL MARTIN KLEINKNECHT;1;9118
6349;ESCUELA AGUAS Y GAVIOTAS;0;9118
6350;ESCUELA RAYEN LAFQUEN QUEULE;0;9118
6351;ESCUELA EL SEMBRADOR;0;9118
6352;ESCUELA AMANECER DE VILLA LOS BOLDOS;0;9118
6353;ESCUELA SAN PEDRO;0;9118
6354;ESCUELA LA CASCADA;0;9118
6356;ESCUELA FILULAFQUEN;0;9117
6357;ESCUELA SAN CARLOS;0;9118
6358;ESCUELA BASICA ESTACION TOLTEN;0;9117
6359;ESCUELA RIO BUENO;0;9118
6360;ESCUELA LAS DELICIAS;0;9118
6361;ESCUELA DE CAYCHAYEN;0;9117
6362;ESCUELA BASICA EUSEBIO LILLO;0;9118
6363;ESCUELA PUCHILCO;0;9118
6364;ESCUELA LA VERTIENTE;0;9118
6365;ESCUELA BASICA NEWEN MAPU;0;9118
6366;ESCUELA SAN JOSE;0;9118
6367;ESCUELA LA COLONIA;0;9118
6368;ESCUELA LAS LOICAS;0;9118
6370;ESCUELA LA CONCEPCION;0;9118
6371;ESCUELA ANTU-LAFQUEN;0;9118
6373;ESCUELA PORMA;0;9117
6374;ESCUELA BASICA RURAL FLOR DEL VALLE;0;9118
6375;ESCUELA FOLO-MAPU;0;9118
6377;ESCUELA DE CAMAGUEY;0;9118
6378;ESCUELA BOROA NORTE;0;9118
6379;ESCUELA PART. SUBV. SAN JOSÈ OBRERO;0;9118
6380;ESCUELA PARTICULAR SUBVENCIONADA PADRE ISIDORO;0;9118
6381;ESCUELA PARTICULAR PURALACO;0;9118
6382;ESCUELA PARTICULAR RAQUINCURA;0;9118
6384;ESCUELA PARTICULAR COLONIA BOROA SUR;0;9118
6385;ESCUELA PARTICULAR CHANQUIN;0;9118
6387;RINCON DEL TOLTEN(RECESO RES.726/18/08/97);0;9118
6388;ESCUELA PARTICULAR ISABEL MONJE;0;9118
6389;ESCUELA POCOYAN;0;9118
6390;ESCUELA PARTICULAR ARAUCANA PELEHUE;0;9117
6391;ESCUELA PARTICULAR VILLA BOLDOS;0;9118
6392;ESCUELA PARTICULAR PIREN;0;9118
6393;ESCUELA PARTICULAR FRUTILLAR;0;9118
6397;LICEO MUNICIPAL BARROS ARANA;0;9117
6398;COMPLEJO EDUCACIONAL NUEVA ALBORADA;0;9117
6399;ESCUELA HORIZONTES;0;9117
6400;ESCUELA ISLA LLICAN;0;9117
6401;ESCUELA LUMAHUE;0;9117
6402;ESCUELA PULIL;0;9117
6403;ESCUELA DE NEICUF;0;9117
6404;ESCUELA MOLONHUE;0;9117
6406;ESCUELA LLOLLINCO;0;9117
6407;ESCUELA NOHUALHUE;0;9117
6408;ESCUELA COIHUE CERRADA /R/391/04/98;0;9117
6409;ESCUELA PENEHUE;0;9117
6410;ESCUELA MALALHUE;0;9117
6411;ESCUELA PUYEHUE;0;9117
6412;ESCUELA HUINCULLICAN;0;9117
6413;ESCUELA DE RUCA-CURA;0;9117
6414;ESCUELA ALTO CHELLE;0;9117
6415;ESCUELA LOS TRONCOS;0;9117
6416;ESCUELA EL BUDI;0;9117
6417;ESCUELA MUNICIPAL LA MAPU;0;9117
6418;COMPLEJO EDUCACIONAL CRISTO REY;0;9117
6420;ESCUELA PARTICULAR PADRE ALEJANDRO ORTEGA;0;9117
6421;ESCUELA PARTICULAR BAUTISTA;0;9117
6423;ESCUELA PARTICULAR HUALPIN;0;9117
6424;ESCUELA PARTICULAR ARTURO ALESSANDRI;0;9117
6425;ESCUELA PARTICULAR QUILIMANZANO;0;9117
6426;ESCUELA PARTICULAR QUEUPUE;0;9117
6427;ESCUELA PARTICULAR QUILMER;0;9117
6429;ESCUELA PARTICULAR REBECA MATTE BELLO;0;9117
6432;ESCUELA PARTICULAR ALTO CHELLE;0;9117
6433;ESCUELA PARTICULAR HUILO;0;9117
6434;ESCUELA PARTICULAR PORMA;0;9117
6435;ESCUELA PARTICULAR HUIDIMA;0;9117
6440;ESCUELA PARTICULAR ALLIPEN;0;9117
6441;ESCUELA RUCA COMCHE DE PELECOE;0;9117
6442;ESCUELA PARTICULAR LAS DELICIAS;0;9117
6443;ESCUELA PART. KOM PU LOF NI KIMELTUWE;0;9117
6444;ESCUELA PARTICULAR BELLAVISTA;0;9117
6445;ESCUELA PARTICULAR SANTA IRENE;0;9117
6446;ESCUELA PARTICULAR SAN MIGUEL DE TRAUHUE;0;9117
6448;ESCUELA PARTICULAR GENERAL BONILLA;0;9117
6449;ESCUELA PARTICULAR BERNARDO O`HIGGINS;0;9117
6452;LICEO REINO DE SUECIA;1;9116
6454;ESCUELA BASICA COLLICO RANCO;0;9116
6455;ESCUELA BASICA BARTOLO LLANCALEO;0;9116
6456;ESCCUELA BASICA INALAFQUEN;0;9116
6457;ESC. BASICA AUGUSTO WINTER TAPIA;0;9116
6458;ESCUELA BASICA CALOF;0;9116
6459;ESC. BASICA ANTONIO LADINO;0;9116
6460;ESCUELA PARTICULAR SAN SEBASTIAN;0;9116
6461;ESCUELA PARTICULAR PADRE JUAN WEVERING;0;9116
6462;ESCUELA PARTICULAR RONGUIPULLI;0;9116
6463;ESCUELA PARTICULAR EL ALMA;0;9116
6464;ESCUELA PARTICULAR HUAPI;0;9116
6465;LICEO PART. SUBVENC. LA SIERRA;0;9116
6466;MALALHUE;0;9116
6468;ESCUELA PARTICULAR SAN FCO. DE QUIFO;0;9116
6469;ESCUELA PARTICULAR ANGELES CUSTODIOS;0;9116
6471;ESCUELA PARTICULAR SOL NACIENTE;0;9116
6473;ESCUELA PARTICULAR INES DE SUAREZ;0;9116
6474;ESCUELA PARTICULAR QUIFO;0;9116
6475;ESCUELA PARTICULAR LLAGUEY;0;9116
6476;ESCUELA PARTICULAR EL TEMO;0;9116
6477;ESCUELA PARTICULAR PERQUINAN;0;9116
6478;ESCUELA PARTICULAR PIEDRA ALTA;0;9116
6479;ESCUELA PARTICULAR DEUME;0;9116
6480;ESCUELA PARTICULAR NUEVA RUCATRARO;0;9116
6481;ESCUELA PARTICULAR CHEUCAN;0;9116
6482;ESCUELA PARTICULAR NUEVO QUIFO;0;9116
6483;ESCUELA PARTICULAR GUACOLDA;0;9116
6485;ESCUELA PADRE ERNESTO WILHELM;0;9116
6486;ESCUELA PARTICULAR SAN GASTON;0;9116
6487;ESCUELA PARTICULAR LOS CISNES;0;9116
6488;ESCUELA PARTICULAR DIEGO PORTALES;0;9116
6489;ESCUELA PARTICULAR SANTA CRUZ;0;9116
6490;ESCUELA PARTICULAR MANUEL ROJAS;0;9116
6491;ESCUELA PARTICULAR AUGUSTO WINTER;0;9116
